"America_1961_JFK" "America_1963_MLK" "America_1964_Reagan" "America_1968_MLK" "England_1940_Churchill" "England_1940_Churchill_1" "England_1946_Churchill" "Japan_1941_Hirohito" "Japan_1945_Hirohito" "Russia_1991_Yeltsin" "Russia_1992_Yeltsin" "Singapore_1977_LKY" "Singapore_1987_LKY" "Singapore_1994_LKY" "Yugoslavia_1988_Milosevic" "Yugoslavia_1989_Milosevic"
"slept" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"slightest" 0 0 0 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0
"socio" 0 0 0 0 0 0 0 0 0 0 0.112296462661426 0 0 0 0 0
"solution" 0 0 0.0212901852246115 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"someplace" 0 0 0.0425803704492229 0 0 0 0 0 0 0 0 0 0 0 0 0
"somewhat" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"sorry" 0 0 0 0.0220701831825204 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"source" 0 0 0.0212901852246115 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"sovereign" 0.0741289844329133 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"spain" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.122774708410068 0
"spared" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"speaker" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0.140056022408964 0 0
"spiritual" 0.0741289844329133 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"split" 0.0741289844329133 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"squadrons" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"stabilization" 0 0 0 0 0 0 0 0.189035916824197 0.152905198776758 0 0 0 0 0 0 0
"stalin" 0 0 0.0212901852246115 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"stands" 0 0 0 0 0 0.14265335235378 0.0205803663305207 0 0 0 0 0 0 0 0 0
"starving" 0 0 0 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0
"statesmen" 0 0 0 0 0 0 0 0 0 0 0 0.214362272240086 0 0 0 0
"steady" 0.0741289844329133 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"stopped" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"stores" 0 0 0.0212901852246115 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"storm" 0 0 0 0.0220701831825204 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"story" 0 0 0.0425803704492229 0 0 0 0 0 0 0 0 0 0 0 0 0
"straight" 0 0.112994350282486 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"straighten" 0 0 0 0.0441403663650408 0 0 0 0 0 0 0 0 0 0 0 0
"strive" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0.0613873542050338 0
"strongest" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0.0613873542050338 0
"structure" 0 0 0 0 0 0 0.0205803663305207 0 0.152905198776758 0 0 0 0 0 0 0
"struggling" 0.0741289844329133 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"student" 0 0 0 0.0441403663650408 0 0 0 0 0 0 0 0 0 0 0 0
"succeed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0.0543773790103317
"successfully" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0.0543773790103317
"successor" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0.107181136120043 0 0 0 0
"sufficient" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"suggest" 0 0 0.0212901852246115 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"suicide" 0 0 0 0 0 0 0 0 0 0 0 0 0.18001800180018 0 0 0
"suited" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108754758020663
"suits" 0 0 0.0212901852246115 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"summoned" 0.0741289844329133 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"sunday" 0 0 0 0 0 0 0 0 0 0 0 0 0.18001800180018 0 0 0
"superiority" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0.0543773790103317
"supported" 0 0 0 0 0 0.14265335235378 0.0205803663305207 0 0 0 0 0 0 0 0 0
"suppose" 0 0 0 0 0.0314267756128221 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"supposed" 0 0 0 0.0441403663650408 0 0 0 0 0 0 0 0 0 0 0 0
"supreme" 0 0 0.0212901852246115 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"surely" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"survive" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108754758020663
"sweltering" 0 0.225988700564972 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"tasks" 0 0 0 0 0.0314267756128221 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"taxes" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"telephone" 0 0 0 0 0 0 0 0 0 0 0 0 0.18001800180018 0 0 0
"terms" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"territory" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"test" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0.09000900090009 0 0 0
"thanks" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108754758020663
"thereby" 0 0 0 0 0 0 0 0.378071833648393 0 0 0 0 0 0 0 0
"thin" 0 0 0.0425803704492229 0 0 0 0 0 0 0 0 0 0 0 0 0
"thomas" 0 0 0.0425803704492229 0 0 0 0 0 0 0 0 0 0 0 0 0
"thoughts" 0 0 0 0 0.0314267756128221 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"threats" 0 0 0 0.0441403663650408 0 0 0 0 0 0 0 0 0 0 0 0
"throw" 0 0 0 0.0441403663650408 0 0 0 0 0 0 0 0 0 0 0 0
"tito" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0.0613873542050338 0
"toh" 0 0 0 0 0 0 0 0 0 0 0 0 0.18001800180018 0 0 0
"toll" 0 0 0 0 0.0314267756128221 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"tong" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0.140056022408964 0 0
"totalitarianism" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"traditions" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"trained" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"travelled" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"treason" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108754758020663
"treating" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"tremendous" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0.140056022408964 0 0
"tried" 0 0 0 0 0.0314267756128221 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"trip" 0 0 0 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0
"truth" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0.0543773790103317
"tuesday" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0.09000900090009 0 0 0
"tv" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"twelve" 0 0 0.0212901852246115 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"twice" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"types" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"ultimate" 0 0 0.0212901852246115 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"ultimately" 0 0 0 0.0220701831825204 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"ultimatum" 0 0 0.0425803704492229 0 0 0 0 0 0 0 0 0 0 0 0 0
"unacceptable" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0.09000900090009 0 0 0
"unavoidable" 0 0 0 0 0 0 0 0.189035916824197 0.152905198776758 0 0 0 0 0 0 0
"unbroken" 0 0 0 0 0 0 0.0205803663305207 0.189035916824197 0 0 0 0 0 0 0 0
"unconstitutional" 0 0 0 0.0220701831825204 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"underrate" 0 0 0 0 0.0314267756128221 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"unemployment" 0 0 0.0425803704492229 0 0 0 0 0 0 0 0 0 0 0 0 0
"unfortunate" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"unified" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0
"uniform" 0 0 0.0212901852246115 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"unique" 0 0 0.0212901852246115 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"universal" 0 0 0 0 0 0 0 0 0 0.239234449760766 0.0561482313307131 0 0 0 0 0
"unjust" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0.0543773790103317
"unlawful" 0 0 0 0 0 0 0 0 0 0.478468899521531 0 0 0 0 0 0
"unlike" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"unsound" 0 0 0.0212901852246115 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"unwilling" 0.0741289844329133 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"urge" 0 0 0 0 0 0.14265335235378 0.0205803663305207 0 0 0 0 0 0 0 0 0
"urgency" 0 0.112994350282486 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"usually" 0 0 0 0.0220701831825204 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"utmost" 0 0 0 0 0.0314267756128221 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"vain" 0 0 0.0212901852246115 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"valley" 0 0.225988700564972 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"valuable" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"value" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"vehicles" 0 0 0 0 0.0628535512256442 0 0 0 0 0 0 0 0 0 0 0
"versailles" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"vienna" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0.0561482313307131 0 0 0 0 0
"voluntary" 0 0 0.0425803704492229 0 0 0 0 0 0 0 0 0 0 0 0 0
"voters" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0.140056022408964 0 0
"votes" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"waged" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0.0613873542050338 0
"waiting" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0.0543773790103317
"walked" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"walls" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0.107181136120043 0 0 0 0
"warning" 0 0 0.0212901852246115 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"waters" 0 0 0 0.0220701831825204 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"wave" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.108754758020663
"weakened" 0 0 0.0212901852246115 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"wear" 0 0 0 0.0220701831825204 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"wells" 0 0 0.0212901852246115 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"wherever" 0 0 0 0.0220701831825204 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"wide" 0 0 0 0 0 0 0 0 0 0 0 0.214362272240086 0 0 0 0
"wind" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"windows" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"wing" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0.107181136120043 0 0 0 0
"witness" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"wondered" 0 0 0 0.0441403663650408 0 0 0 0 0 0 0 0 0 0 0 0
"worked" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0.107181136120043 0 0 0 0
"workmen" 0 0 0 0 0 0 0.0411607326610414 0 0 0 0 0 0 0 0 0
"works" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0.107181136120043 0 0 0 0
"worship" 0 0 0 0 0 0 0 0 0 0 0 0.214362272240086 0 0 0 0
"worthy" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0.0613873542050338 0
"write" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0.09000900090009 0 0 0
"writing" 0 0 0 0.0441403663650408 0 0 0 0 0 0 0 0 0 0 0 0
"wrote" 0 0 0 0 0 0 0 0 0 0 0 0 0.18001800180018 0 0 0
"younger" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0.140056022408964 0 0
"yours" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0.09000900090009 0 0 0
"youth" 0 0 0.0212901852246115 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"abandon" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"abbeville" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"abiding" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"abilities" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"abm" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"abolish" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"abraham" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"absolutely" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"absurd" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"abundance" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"accede" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"acceded" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"acceleration" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"accented" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"accepts" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"accidental" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"accidents" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"accommodate" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"accomplishing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"according" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"accordingly" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"accountability" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"accra" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"achievements" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"acknowledge" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"acquiring" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"acre" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"activated" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"actively" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"acts" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"actual" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"actuarial" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"add" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"addressing" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"adds" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"adherence" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"adjournment" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"adjust" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"administer" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"administered" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"admiration" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"admire" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"admission" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"admittedly" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"adopt" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"adopting" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"adrift" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"adventure" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"adventurist" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"adversaries" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"adversary" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"adverse" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"advice" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"aesthetic" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"affiliation" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"affliction" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"afford" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"afghan" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"afraid" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"africa" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"aftermath" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"aged" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"agencies" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"agency" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"agents" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"aggrandizement" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"aggravated" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"aggressor" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"agitated" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"agonizing" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"agreements" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"ah" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"aims" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"ain" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"aircraft" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"airplane" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"airport" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"al" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"alas" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"albany" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"alexander" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"aliens" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"alleged" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"alleghenies" 0 0.112994350282486 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alliances" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"allotment" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"ally" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"aloud" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"alter" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"alternative" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"ambiguous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"ambition" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"ambitious" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"ambushing" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"amendment" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"americas" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"amiens" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"amongst" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"amytal" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"ancestor" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"anchor" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"andrew" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"aneurin" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"animals" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"announce" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"announcements" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"annual" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"answered" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ant" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"antagonism" 0 0 0 0 0 0 0 0 0 0 0 0.107181136120043 0 0 0 0
"antiquated" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"anxieties" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"anyhow" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"anytime" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"anyway" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"aorta" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"apartment" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"apologies" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"appalling" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"apparatus" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"apparently" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"appears" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"appendix" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"applied" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"applies" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"apply" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"appointed" 0 0 0 0 0 0 0 0.189035916824197 0 0 0 0 0 0 0 0
"approval" 0 0 0 0 0 0.14265335235378 0 0 0 0 0 0 0 0 0 0
"approved" 0 0 0 0 0 0 0 0 0 0 0 0 0.09000900090009 0 0 0
"arbitrary" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"argue" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"arguing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.140056022408964 0 0
"argument" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"aristophanes" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"aristotle" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"arkansas" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"arm" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"aroused" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"arrangements" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"artery" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
"ascendancy" 0 0 0 0 0 0 0 0 0 0.239234449760766 0 0 0 0 0 0
"ashamed" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0543773790103317
"aspired" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0613873542050338 0
"assailing" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"assault" 0 0 0.0212901852246115 0 0 0 0 0 0 0 0 0 0 0 0 0
"assent" 0 0 0 0 0 0 0.0205803663305207 0 0 0 0 0 0 0 0 0
"asserting" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"assets" 0 0 0 0 0 0 0 0 0 0 0.0561482313307131 0 0 0 0 0
"assiduity" 0 0 0 0 0 0 0 0 0.152905198776758 0 0 0 0 0 0 0
"assign" 0 0 0 0 0.0314267756128221 0 0 0 0 0 0 0 0 0 0 0
"assist" 0.0741289844329133 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"associate" 0 0 0 0.0220701831825204 0 0 0 0 0 0 0 0 0 0 0 0
