"Dostoevsky_BednieLyudi" "Dostoevsky_Besy" "Dostoevsky_PrestuplenieINakazanie" "Dostoevsky_UnijennieIOskorblennie" "Goncharov_Oblomov" "Goncharov_Obryv" "Goncharov_ObyknovennayaIstoriya" "Tolstoy_AnnaKarenina" "Tolstoy_SemeynoeShastye" "Tolstoy_VoinaIMir" "Tolstoy_Voskresenie" "Turgenev_DvoryanskoeGnezdo" "Turgenev_Dym" "Turgenev_OtsyIDeti"
"князь" 0.00238481350758371 0.00808257539378783 0.00115374187333068 0.150301856227924 0.00268647494190498 0.00260804930951895 0 0.0380900473493353 0 0.287072366760194 0.0218107265153002 0 0.0483111236362172 0
"тебе" 0.0119240675379185 0.0380356489119427 0.11883541295306 0.197897444033434 0.130965653417868 0.129967790591027 0.214169635265882 0.0690575655195266 0.108589423390162 0.0476049653421427 0.0516187194195439 0.0715985427590709 0.0704537219694835 0.174421773651411
"всех" 0.0739292187350949 0.115057837958627 0.102106155789765 0.0693058559273207 0.0449984552769084 0.069113306702252 0.048430319532486 0.0733930180633534 0.0904911861584682 0.116668229455933 0.093786124015791 0.0547518268157601 0.0603889045452716 0.0436054434128527
"при" 0.0357722026137556 0.0950891222798568 0.0986449301697731 0.0684708456149433 0.0577592112509571 0.0491182619959401 0.0817934285437541 0.0904251530569586 0.039816121909726 0.114684689233344 0.0930590997986143 0.0779160612378125 0.0704537219694835 0.0599574846926725
"чего" 0.197939521129448 0.10602437134204 0.137295282926351 0.0885110931119999 0.10544414146977 0.106495346805357 0.134528665368017 0.0699865910646323 0.0977304810511456 0.051391723948904 0.0697943248489607 0.0442226293511909 0.0603889045452716 0.0708588455458856
"глаза" 0.040541829628923 0.0632342663161048 0.0623020611598567 0.0642957940530565 0.114846803766438 0.119970268237871 0.0742598232831452 0.0740123684267572 0.152025192746227 0.0831283675103324 0.0792456396722575 0.134773727546486 0.13486855348444 0.105379821581061
"i" 0.00238481350758371 0.0104598034507842 0.00403809655665738 0.00417505156188679 0.00268647494190498 0.00304272419443877 0.00215245864588827 0.0702962662463342 0.00361964744633873 0.286351079406525 0.00218107265153002 0.00210583949291385 0.00603889045452715 0.00181689347553553
"эти" 0.081083659257846 0.077022189046684 0.0819156730064783 0.0818310106129811 0.0570875925154808 0.0756334299760494 0.0634975300537038 0.104979886596948 0.115828718282839 0.0856528732481733 0.114142802096738 0.0336934318866216 0.118764845605701 0.0436054434128527
"один" 0.040541829628923 0.109352490621835 0.109605477966415 0.079325979675849 0.0691767297540532 0.0565077350395772 0.0796409698978658 0.0715349669731419 0.0868715387121294 0.0970131490684574 0.0945131482329676 0.0505401478299324 0.0563629775755868 0.0526899107905303
"этом" 0.0596203376895927 0.0851047644404718 0.119412283889725 0.131096619043245 0.068505111018577 0.0512916364205393 0.0678024473454804 0.099405733326314 0.0579143591414196 0.0699648733058763 0.0966942208844977 0.0610693452945017 0.0905833568179073 0.0781264194480278
"мог" 0.0453114566440904 0.0979417959482525 0.0946068336131157 0.106046309671924 0.0416403615995272 0.0286885424047084 0.0495065488554301 0.125108773407573 0.0325768270170485 0.0852922295713389 0.0974212451016743 0.0863394192094679 0.0805185393936954 0.061774378168208
"тоже" 0.081083659257846 0.129321206300605 0.170176926316275 0.115231423108075 0.0738780609023869 0.0925857504879226 0.0473540902095419 0.0619350363403826 0.0506750642487422 0.0443591722506329 0.069067300631784 0.0884452587023817 0.118764845605701 0.0890277803012409
"тогда" 0.133549556424688 0.123140413352415 0.147678959786327 0.146126804666038 0.0718632046959582 0.0743294053212899 0.089327033804363 0.0414964743480563 0.119448365729178 0.0542768733635793 0.0908780271470843 0.0547518268157601 0.0322074157574782 0.061774378168208
"лицо" 0.00476962701516741 0.0551516909223169 0.05941770647653 0.0651308043654339 0.0752212983733394 0.0669399322776529 0.0344393383342123 0.0966186566909968 0.0723929489267745 0.10007862032155 0.0843348091924942 0.101080295659865 0.0724666854543259 0.0835770998746344
"который" 0.0262329485834208 0.0470691155285291 0.0444190621232312 0.032565402182717 0.0537294988380996 0.0291232172896282 0.0365917969801005 0.0885671019667471 0.115828718282839 0.127667861599383 0.109053632576501 0.0463284688441047 0.078505575908853 0.114464288958738
"руку" 0.0310025755985882 0.0537253540881191 0.0478802877432232 0.0818310106129811 0.0705199672250057 0.108668721229956 0.0860983458355306 0.107766963232266 0.144785897853549 0.0668994020527838 0.0523457436367205 0.084233579716554 0.0865574298482226 0.0835770998746344
"своей" 0.0596203376895927 0.0532499084767198 0.0519183842998806 0.0726458971768301 0.060445686192862 0.0873696518688847 0.0462778608865977 0.0882574267850452 0.0651536540340971 0.0815054709645776 0.104691487273441 0.111609493124434 0.0644148315149563 0.0763095259724922
"знаю" 0.219402842697701 0.0974663503368532 0.089991866119793 0.118571464357585 0.0779077733152444 0.0747640802062098 0.0850221165125865 0.0761800946986706 0.0832518912657907 0.0459820687963878 0.0487106225508372 0.0800219007307263 0.112725955151174 0.0454223368883882
"свою" 0.0643899647047601 0.0584798102021119 0.0669170286531794 0.0918511343615094 0.0503714051607184 0.0647665578530538 0.040896714271877 0.0941412552373815 0.0542947116950809 0.0804235399340743 0.0879699302783776 0.115821172110262 0.0764926124240106 0.0872108868257054
"об" 0.159782505008108 0.0684641680414969 0.10268302672643 0.141951753104151 0.063132161134767 0.0399900894126238 0.0613450714078156 0.0839219742412184 0.0180982372316936 0.0604078158697644 0.0705213490661374 0.0547518268157601 0.0946092837875921 0.0835770998746344
"всегда" 0.097777353810932 0.0889083293316661 0.0669170286531794 0.0851710518624905 0.0443268365414322 0.0417287889523031 0.0613450714078156 0.0981670325995064 0.0904911861584682 0.0786203215499023 0.0872429060612009 0.0442226293511909 0.0322074157574782 0.0490561238394593
"сказать" 0.0858532862730134 0.0684641680414969 0.0894149951831277 0.0684708456149433 0.0819374857281019 0.0678092820474926 0.0817934285437541 0.0941412552373815 0.101350128497484 0.05229333314099 0.0719753975004907 0.084233579716554 0.0805185393936954 0.0981122476789186
"спросил" 0.00953925403033483 0.031854855963752 0.0565333517932033 0.0576157115540377 0.182680296049539 0.0969324993371208 0.133452436045072 0.0504770546174118 0.039816121909726 0.0555391262324998 0.105418511490618 0.0463284688441047 0.0946092837875921 0.123548756336416
"более" 0.0834684727654297 0.11933684846122 0.088261253309797 0.0768209487387169 0.0396255053930984 0.0212990693610714 0.032286879688324 0.0935219048739777 0.0253375321243711 0.0845709422176701 0.064705155328724 0.056857666308674 0.0664277949997987 0.0436054434128527
"жизни" 0.0310025755985882 0.0342320840207484 0.0265360630866056 0.0308953815579622 0.152457452953108 0.0986711988768001 0.0774885112519776 0.0882574267850452 0.130307308068194 0.076636781327313 0.0894239787127309 0.0484343083370186 0.0281814887877934 0.0363378695107106
"которые" 0.0143088810455022 0.0337566384093492 0.0346122561999204 0.0317303918703396 0.0308944618319073 0.0269498428650291 0.0344393383342123 0.100954109234824 0.0832518912657907 0.133798804105568 0.121413044268505 0.0189525554362246 0.0301944522726358 0.030887189084104
"никогда" 0.0786988457502623 0.0931873398342597 0.0582639646031993 0.0885110931119999 0.103429285263342 0.0786761541704882 0.0678024473454804 0.0839219742412184 0.123068013175517 0.0591455630008439 0.0465295498993071 0.0589635058015878 0.0583759410604292 0.0454223368883882
"между" 0.0333873891061719 0.0665623855958998 0.0599945774131953 0.0734809074892075 0.0611173049283383 0.0699826564720917 0.0624213007307597 0.0727736676999495 0.0977304810511456 0.0768171031657302 0.0974212451016743 0.0547518268157601 0.0825315028785378 0.107196715056596
"больше" 0.0262329485834208 0.0556271365337162 0.0623020611598567 0.0960261859233962 0.0772361545797682 0.0847616025593657 0.0462778608865977 0.0876380764216413 0.166503782531581 0.0663584365375322 0.0756105185863741 0.0442226293511909 0.0442851966665325 0.0817602063990988
"пьер" 0 0 0 0 0.000671618735476245 0.000869349769839648 0 0.000619350363403826 0 0.283826573668684 0 0 0 0
"слова" 0.0453114566440904 0.0613324838705076 0.0548027389832073 0.0626257734283018 0.0416403615995272 0.0452061880316617 0.0581163834389832 0.122631371953957 0.0760125963731133 0.0807841836109087 0.0479835983336605 0.0694927032661571 0.0845444663633802 0.0545068042660659
"про" 0.143088810455022 0.101745360839447 0.108451736093084 0.127756577793736 0.0362674117157172 0.0456408629165815 0.0355155676571564 0.0693672407012285 0.0868715387121294 0.0638339307996913 0.0763375428035508 0.0126350369574831 0.0342203792423205 0.0254365086574974
"день" 0.102546980826099 0.0575289189793134 0.0565333517932033 0.0876760827996226 0.107458997676199 0.056942409924497 0.089327033804363 0.0563608830697481 0.0904911861584682 0.0719484135284656 0.0465295498993071 0.0947627771811233 0.0543500140907444 0.092661567252312
"мой" 0.381570161213393 0.0622833750933062 0.0455728039965618 0.177857196536377 0.0664902548121482 0.0638972080832142 0.08071719922081 0.0334449196238066 0.130307308068194 0.0607684595465988 0.0254458476011836 0.0673868637732432 0.0764926124240106 0.0744926324969567
"хорошо" 0.155012877992941 0.0561025821451155 0.0409578365032391 0.0776559590510943 0.0732064421669107 0.0652012327379736 0.0904032631273072 0.0740123684267572 0.126687660621855 0.0620307124155192 0.0741564701520208 0.0884452587023817 0.0301944522726358 0.0944784607278475
"перед" 0.0453114566440904 0.00380356489119427 0.0571102227298686 0.121076495294717 0.0678334922831007 0.0808495285950873 0.0613450714078156 0.0179611605387109 0.123068013175517 0.0802432180956571 0.114142802096738 0.1368795670394 0.163050042272233 0.0999291411544541
"им" 0.0453114566440904 0.0465936699171298 0.0599945774131953 0.0384104743693585 0.0644753986057195 0.0565077350395772 0.0516590075013184 0.0755607443352667 0.0289571795707098 0.0860135169250077 0.101056366187558 0.0715985427590709 0.0563629775755868 0.0654081651192791
"почти" 0.0715444052275112 0.11933684846122 0.116527929206399 0.0734809074892075 0.0913401480247693 0.109538070999796 0.0613450714078156 0.0387093977127391 0.039816121909726 0.0342611492992693 0.0298079929042436 0.084233579716554 0.0764926124240106 0.0781264194480278
"совсем" 0.0548507106744253 0.144060020253983 0.148832701659658 0.0835010312377358 0.0644753986057195 0.0391207396427842 0.0667262180225362 0.0504770546174118 0.0868715387121294 0.0367856550371102 0.0705213490661374 0.0357992713795355 0.0462981601513749 0.0581405912171369
"какой" 0.131164742917104 0.0922364486114611 0.0922993498664544 0.0976962065481509 0.114175185030962 0.116927544043433 0.102241785679693 0.0278707663531722 0.0361964744633873 0.0301137470156736 0.0450755014649538 0.0694927032661571 0.0603889045452716 0.0708588455458856
"другой" 0.0381570161213393 0.0499217891969248 0.0542258680465419 0.0450905568683773 0.120219753650248 0.0838922527895261 0.08071719922081 0.0504770546174118 0.0542947116950809 0.0759154939736442 0.0719753975004907 0.0379051108724493 0.0483111236362172 0.0472392303639238
"жизнь" 0.0357722026137556 0.0537253540881191 0.0363428690099164 0.0342354228074717 0.131637272153344 0.118666243583112 0.11730899620091 0.0653414633391036 0.119448365729178 0.0434575630585469 0.0596159858084873 0.0715985427590709 0.0543500140907444 0.0436054434128527
"несколько" 0.0238481350758371 0.0960400135026554 0.0755700927031595 0.0501006187426415 0.038282267922146 0.0439021633769022 0.0721073646372569 0.049857704254008 0.0434357693560647 0.076636781327313 0.0552538405054272 0.101080295659865 0.0905833568179073 0.0781264194480278
"слов" 0.00715444052275112 0.0185423788445721 0.0115374187333068 0.0175352165599245 0.0154472309159536 0.0126055716626749 0.00753360526060893 0.197882441107522 0.00723929489267745 0.108734068565576 0.0109053632576501 0.0315875923937078 0.00805185393936954 0.0163520412798198
"тот" 0.0214633215682534 0.110303381844634 0.0830694148798089 0.0534406599921509 0.0644753986057195 0.0573770848094168 0.0624213007307597 0.0365416714408257 0.039816121909726 0.0558997699093342 0.0785186154550808 0.0758102217448986 0.0805185393936954 0.0890277803012409
"всего" 0.0763140322426786 0.0998435783938496 0.0986449301697731 0.0851710518624905 0.0456700740123846 0.0521609861903789 0.0398204849489329 0.0517157553442194 0.0760125963731133 0.0503097929184008 0.0719753975004907 0.0379051108724493 0.052337050605902 0.0563236977416014
"ii" 0.00238481350758371 0.00998435783938496 0.00403809655665738 0.00334004124950943 0.00268647494190498 0.00260804930951895 0.00215245864588827 0.0684382151561227 0.00361964744633873 0.198894987774179 0.00218107265153002 0.00210583949291385 0.00201296348484238 0.00181689347553553
"них" 0.100162167318516 0.0627588207047055 0.0871075114364663 0.0651308043654339 0.0570875925154808 0.0538996857300582 0.0678024473454804 0.0483093283454984 0.039816121909726 0.057522666455089 0.0748834943691974 0.084233579716554 0.0684407584846411 0.0690419520703501
"два" 0.0429266431365067 0.080350308326479 0.0761469636398249 0.0651308043654339 0.0698483484895295 0.0538996857300582 0.0742598232831452 0.0489286787089022 0.0542947116950809 0.0573423446166718 0.0705213490661374 0.056857666308674 0.052337050605902 0.0672250585948146
"можно" 0.0548507106744253 0.077022189046684 0.089991866119793 0.0943561652986414 0.0779077733152444 0.0412941140673833 0.0774885112519776 0.0557415327063443 0.039816121909726 0.0438182067353813 0.0814267123237875 0.042116789858277 0.0664277949997987 0.0399716564617816
"левин" 0 0 0 0 0 0 0 0.415584093843967 0 0 0 0 0 0
"здесь" 0.0953925403033483 0.0912855573886625 0.0617251902231914 0.0709758765520754 0.0691767297540532 0.081718878364927 0.104394244325581 0.0433545254382678 0.0434357693560647 0.0346217929761038 0.0581619373741339 0.0505401478299324 0.0603889045452716 0.0908446737767765
"нас" 0.202709148144615 0.10602437134204 0.0530721261732113 0.125251546856604 0.035595792980241 0.046944887571341 0.073183593960201 0.0331352444421047 0.166503782531581 0.0375069423907791 0.0370782350760104 0.0547518268157601 0.104674101211804 0.105379821581061
"своего" 0.0500810836592578 0.0499217891969248 0.0380734818199124 0.0475955878055094 0.0449984552769084 0.0317312665991472 0.0312106503653799 0.0687478903378246 0.0253375321243711 0.0840299767024185 0.0697943248489607 0.084233579716554 0.0563629775755868 0.0744926324969567
"этой" 0.040541829628923 0.0408883225803384 0.0501877714898846 0.0626257734283018 0.0705199672250057 0.0908470509482433 0.0678024473454804 0.0486190035272003 0.0506750642487422 0.0569817009398374 0.095967196667321 0.0400109503653632 0.0422722331816901 0.030887189084104
"стал" 0.0643899647047601 0.0546762453109177 0.0871075114364663 0.0634607837406792 0.0510430238961946 0.046944887571341 0.0667262180225362 0.0572899086148539 0.0542947116950809 0.056621057263003 0.0792456396722575 0.0884452587023817 0.026168525302951 0.0381547629862461
"наконец" 0.0930077267957646 0.126943978243609 0.0974911882964424 0.121076495294717 0.063132161134767 0.061723833658615 0.0839458871896424 0.021367587537432 0 0.020917333256396 0.0152675085607102 0.098974456166951 0.146946334393494 0.0944784607278475
"хотел" 0.0667747782123438 0.0503972348083241 0.0623020611598567 0.0718108868644528 0.0591024487219095 0.0538996857300582 0.0774885112519776 0.0727736676999495 0.0832518912657907 0.0485065745342287 0.0683402764146074 0.0400109503653632 0.0342203792423205 0.0290702956085685
"прежде" 0.0381570161213393 0.0542007996995184 0.0513415133632152 0.079325979675849 0.0463416927478609 0.0473795624562608 0.0376680263030447 0.0730833428816514 0.130307308068194 0.0593258848392611 0.0734294459348441 0.0336934318866216 0.0221425983332662 0.0436054434128527
"руки" 0.0453114566440904 0.0446918874715327 0.0686476414631754 0.046760577493132 0.065818636076672 0.079110829055408 0.0462778608865977 0.049857704254008 0.0579143591414196 0.0467033561500566 0.060343010025664 0.120032851096089 0.0825315028785378 0.0908446737767765
